Id;Survey_finish_time;Severity_1;Severity_2;Severity_3;Reactance_1;Reactance_2;Reactance_3;Reactance_4;Reactance_5;Reactance_6;Reactance_7;Reactance_8;Reactance_9;Reactance_10;Reactance_11;Attitude_1;Attitude_2;Attitude_3;Social_norms_1;Social_norms_2;Social_norms_3;Moral_norms_1;Moral_norms_2;Moral_norms_3;Beh_control_1;Beh_control_2;Beh_control_3;Beh_control_4;Intention_1;Intention_2;Intention_3;Residence;Education;Sex;Years_old;Age;Self_sick;Know;Know_recode;Reactance;Severity;Attitude;Beh_Control;Social_norms;Moral_norms;Intention
71;628;4;4;4;4;4;4;4;5;5;5;4;4;5;4;5;5;4;4;5;5;5;4;5;4;7;4;7;7;5;4;1;4;0;34;3;2;1;1;436,363,636,363,636;4;466,666,666,666,667;5,5;466,666,666,666,667;466,666,666,666,667;533,333,333,333,333
210;623;7;7;7;4;1;1;1;5;4;5;4;4;4;5;1;4;1;4;3;1;1;1;1;1;7;1;7;1;1;1;4;3;0;54;5;2;1;1;345,454,545,454,545;7;2;4;266,666,666,666,667;1;1
255;617;2;3;3;5;4;4;7;7;7;7;4;7;7;4;3;4;4;3;3;3;3;1;4;5;7;5;7;4;4;4;2;2;0;42;4;2;1;1;572,727,272,727,273;266,666,666,666,667;366,666,666,666,667;6;3;266,666,666,666,667;4
493;605;6;3;6;4;3;3;4;5;4;5;4;5;4;4;3;2;3;3;3;3;5;4;4;5;5;5;4;4;4;4;5;6;0;54;5;2;1;1;409,090,909,090,909;5;266,666,666,666,667;4,75;3;433,333,333,333,333;4
284;603;7;6;6;7;1;1;1;1;3;6;1;5;7;5;7;7;7;1;1;1;7;7;7;7;7;7;1;7;6;6;3;3;0;64;6;2;1;1;345,454,545,454,545;633,333,333,333,333;7;5,5;1;7;633,333,333,333,333
449;600;6;5;5;2;3;2;3;3;5;4;4;4;5;4;7;6;5;6;6;6;6;6;6;7;7;7;6;7;7;7;5;6;0;60;5;2;1;1;354,545,454,545,455;533,333,333,333,333;6;6,75;6;6;7
346;588;7;7;7;6;4;4;4;3;3;3;3;6;6;4;4;4;4;5;5;5;4;4;4;6;6;2;7;6;4;4;3;3;0;71;7;2;1;1;418,181,818,181,818;7;4;5,25;5;4;466,666,666,666,667
355;571;5;5;5;4;4;4;4;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;1;4;0;53;5;2;1;1;463,636,363,636,364;5;433,333,333,333,333;4,25;4;4;4
300;551;7;7;7;4;4;4;4;5;5;5;3;5;5;3;4;3;4;5;5;5;1;3;2;5;7;1;7;5;3;4;3;6;0;61;6;2;1;1;427,272,727,272,727;7;366,666,666,666,667;5;5;2;4
420;545;4;3;3;3;3;2;2;6;6;6;2;6;4;2;3;4;2;1;1;2;4;3;3;6;7;4;6;5;3;4;1;6;0;31;3;2;1;1;381,818,181,818,182;333,333,333,333,333;3;5,75;133,333,333,333,333;333,333,333,333,333;4
54;543;2;3;2;6;2;2;6;6;6;7;1;7;7;7;1;1;3;2;2;3;1;1;2;6;7;1;7;1;1;1;1;3;0;29;2;2;1;1;518,181,818,181,818;233,333,333,333,333;166,666,666,666,667;5,25;233,333,333,333,333;133,333,333,333,333;1
294;538;7;7;7;5;4;5;5;4;5;5;3;4;4;4;6;6;5;5;6;5;6;5;5;5;6;6;6;5;6;6;1;3;0;55;5;2;1;1;436,363,636,363,636;7;566,666,666,666,667;5,75;533,333,333,333,333;533,333,333,333,333;566,666,666,666,667
240;534;7;7;7;4;3;3;3;3;4;4;4;4;4;4;3;2;2;2;4;4;2;2;3;2;7;1;1;3;3;2;1;5;0;40;3;2;1;1;363,636,363,636,364;7;233,333,333,333,333;2,75;333,333,333,333,333;233,333,333,333,333;266,666,666,666,667
180;525;6;6;6;2;3;1;2;3;3;2;1;1;4;2;4;4;4;2;2;2;2;3;2;5;6;5;3;2;2;2;4;3;0;63;6;2;1;1;218,181,818,181,818;6;4;4,75;2;233,333,333,333,333;2
538;519;7;7;6;2;2;2;2;2;3;3;3;3;2;3;5;5;5;7;6;6;6;5;5;5;6;4;3;4;5;5;4;4;0;66;7;2;1;1;245,454,545,454,545;666,666,666,666,667;5;4,5;633,333,333,333,333;533,333,333,333,333;466,666,666,666,667
219;511;5;4;4;2;4;4;5;5;5;5;4;6;7;7;6;5;5;4;4;4;3;4;5;5;6;5;5;6;5;5;2;6;0;57;5;2;1;1;490,909,090,909,091;433,333,333,333,333;533,333,333,333,333;5,25;4;4;533,333,333,333,333
264;510;7;6;6;1;2;1;2;6;6;4;2;2;7;2;6;6;6;6;5;5;6;6;6;4;5;5;4;6;5;5;2;6;0;55;5;2;1;1;318,181,818,181,818;633,333,333,333,333;6;4,5;533,333,333,333,333;6;533,333,333,333,333
7;508;2;2;1;4;6;4;4;4;5;3;3;6;5;4;1;2;1;1;1;1;1;1;1;6;7;4;1;1;1;1;4;2;0;43;4;2;1;1;436,363,636,363,636;166,666,666,666,667;133,333,333,333,333;4,5;1;1;1
256;506;6;6;6;3;4;3;4;5;5;6;3;6;6;6;5;4;4;3;3;4;2;3;4;4;6;3;4;3;2;2;4;3;0;59;5;2;1;1;463,636,363,636,364;6;433,333,333,333,333;4,25;333,333,333,333,333;3;233,333,333,333,333
515;504;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;7;7;7;1;3;0;55;5;2;1;1;490,909,090,909,091;5;5;5;5;5;7
136;502;6;6;6;4;4;2;2;6;5;6;2;4;4;4;4;4;5;4;5;5;5;4;5;5;5;5;4;5;4;4;3;3;0;70;7;2;1;1;390,909,090,909,091;6;433,333,333,333,333;4,75;466,666,666,666,667;466,666,666,666,667;433,333,333,333,333
269;493;7;7;7;1;4;1;2;2;5;5;3;4;7;4;7;7;7;7;7;7;7;7;7;7;4;7;7;7;7;7;5;6;0;64;6;2;1;1;345,454,545,454,545;7;7;6,25;7;7;7
162;485;7;7;7;4;4;4;4;4;4;2;2;2;4;2;7;7;7;6;6;6;6;7;7;7;7;7;5;6;6;6;4;2;0;64;6;2;1;1;327,272,727,272,727;7;7;6,5;6;666,666,666,666,667;6
411;476;7;7;7;4;5;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;3;0;42;4;2;1;1;163,636,363,636,364;7;4;4;4;4;4
321;474;4;4;4;4;4;4;4;4;4;4;4;4;4;4;7;7;7;4;4;4;4;4;4;4;4;7;7;4;4;4;2;2;0;36;3;2;1;1;4;4;7;5,5;4;4;4
288;472;1;3;3;7;5;1;1;6;5;7;2;6;4;3;1;1;1;3;3;3;3;5;3;3;4;4;4;4;3;5;5;3;0;21;2;2;1;1;427,272,727,272,727;233,333,333,333,333;1;3,75;3;366,666,666,666,667;4
436;464;4;5;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4;4;4;4;4;3;4;3;5;4;4;4;4;4;1;4;0;58;5;2;1;1;445,454,545,454,545;433,333,333,333,333;4;4;4;366,666,666,666,667;4
212;460;7;7;7;2;1;1;1;4;1;5;3;5;3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;3;6;0;65;6;2;1;1;272,727,272,727,273;7;7;7;7;7;7
521;459;7;6;6;2;2;1;1;1;1;1;1;1;1;1;7;7;7;6;7;7;6;6;6;7;7;7;7;7;7;7;2;3;0;29;2;2;1;1;118,181,818,181,818;633,333,333,333,333;7;7;666,666,666,666,667;6;7
184;455;2;3;2;1;1;2;4;1;2;2;2;4;3;2;5;2;2;3;2;2;3;2;2;1;6;3;7;5;5;2;5;3;0;56;5;2;1;1;218,181,818,181,818;233,333,333,333,333;3;4,25;233,333,333,333,333;233,333,333,333,333;4
229;454;6;6;6;2;1;1;1;1;3;4;2;5;6;2;6;6;6;4;4;4;6;5;6;5;5;5;5;5;5;5;2;6;0;45;4;2;1;1;254,545,454,545,455;6;6;5;4;566,666,666,666,667;5
562;452;5;3;3;3;2;1;1;2;3;5;3;5;4;6;4;5;5;3;3;3;5;5;5;5;5;5;7;5;5;5;1;3;0;30;2;2;1;1;318,181,818,181,818;366,666,666,666,667;466,666,666,666,667;5,5;3;5;5
463;445;5;5;5;4;3;3;4;5;5;5;3;5;4;3;6;5;6;4;4;4;5;5;5;4;5;5;5;5;4;4;3;6;0;64;6;2;1;1;4;5;566,666,666,666,667;4,75;4;5;433,333,333,333,333
164;443;5;7;7;6;6;4;5;5;7;7;7;7;7;4;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;3;3;0;36;3;2;1;1;590,909,090,909,091;633,333,333,333,333;1;2,5;1;1;1
541;439;3;3;3;3;3;2;6;6;6;6;2;6;6;6;5;1;3;3;6;2;3;2;4;5;6;4;4;2;2;2;4;3;0;30;2;2;1;1;472,727,272,727,273;3;3;4,75;366,666,666,666,667;3;2
292;439;4;4;4;5;5;5;5;5;5;5;5;6;6;5;4;3;3;4;4;4;4;4;4;4;7;2;7;7;1;1;5;3;0;42;4;2;1;1;518,181,818,181,818;4;333,333,333,333,333;5;4;4;3
289;437;6;6;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;3;2;1;1;1;1;7;1;1;1;1;1;4;3;0;57;5;2;1;1;1;6;1;2,5;3;1;1
253;437;7;7;7;2;2;2;2;2;2;2;2;2;2;2;7;7;7;6;6;6;6;6;6;6;6;6;7;6;6;6;4;2;0;60;5;2;1;1;2;7;7;6,25;6;6;6
485;437;7;6;6;2;3;1;1;3;3;6;2;6;3;2;6;2;6;4;4;5;6;5;3;3;7;6;7;6;6;6;1;3;0;37;3;2;1;1;290,909,090,909,091;633,333,333,333,333;466,666,666,666,667;5,75;433,333,333,333,333;466,666,666,666,667;6
554;416;7;7;7;6;4;2;2;6;5;7;3;4;4;4;2;4;1;4;1;4;1;1;1;1;7;1;7;4;1;1;1;2;0;61;6;2;1;1;427,272,727,272,727;7;233,333,333,333,333;4;3;1;2
424;415;7;7;7;4;4;3;3;6;4;7;4;4;4;4;4;4;4;4;4;4;4;1;4;4;7;4;4;4;4;4;3;3;0;76;7;2;1;1;427,272,727,272,727;7;4;4,75;4;3;4
590;395;4;3;3;5;4;4;4;5;5;6;6;5;5;5;1;1;2;3;2;2;1;1;1;1;6;5;7;4;3;1;3;3;0;39;3;2;1;1;490,909,090,909,091;333,333,333,333,333;133,333,333,333,333;4,75;233,333,333,333,333;1;266,666,666,666,667
1;392;6;7;6;4;4;3;4;4;4;5;3;3;5;4;5;5;6;6;6;6;6;6;6;7;7;7;5;6;7;5;2;5;0;46;4;2;1;1;390,909,090,909,091;633,333,333,333,333;533,333,333,333,333;6,5;6;6;6
587;385;5;5;5;3;1;1;2;4;5;5;1;3;2;1;4;6;6;4;4;3;2;3;3;3;7;2;1;4;2;2;3;4;0;32;3;2;1;1;254,545,454,545,455;5;533,333,333,333,333;3,25;366,666,666,666,667;266,666,666,666,667;266,666,666,666,667
556;382;4;4;3;5;4;3;3;5;5;5;3;4;5;4;3;3;4;3;3;3;4;3;3;3;6;4;5;3;3;3;1;3;0;20;2;2;1;1;418,181,818,181,818;366,666,666,666,667;333,333,333,333,333;4,5;3;333,333,333,333,333;3
48;376;7;7;6;1;1;1;1;2;4;4;4;4;4;4;6;6;4;5;5;5;5;3;4;5;5;5;4;4;4;4;1;4;0;28;2;2;1;1;272,727,272,727,273;666,666,666,666,667;533,333,333,333,333;4,75;5;4;4
198;375;5;6;6;4;4;4;4;4;4;4;4;4;4;4;3;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;0;26;2;2;1;1;4;566,666,666,666,667;266,666,666,666,667;4;4;4;4
226;375;7;7;7;1;1;1;1;1;1;1;1;1;1;1;6;4;4;4;4;4;5;5;5;5;5;4;4;5;5;5;2;3;0;52;5;2;1;1;1;7;466,666,666,666,667;4,5;4;5;5
347;356;5;6;6;4;4;3;3;5;5;5;3;4;4;4;2;1;2;4;6;4;4;4;4;6;7;2;7;2;2;2;1;3;0;59;5;2;1;1;4;566,666,666,666,667;166,666,666,666,667;5,5;466,666,666,666,667;4;2
61;346;5;4;4;5;4;3;3;4;5;7;3;4;3;4;3;5;2;4;3;3;4;3;3;5;7;6;3;4;3;3;4;6;0;45;4;2;1;1;409,090,909,090,909;433,333,333,333,333;333,333,333,333,333;5,25;333,333,333,333,333;333,333,333,333,333;333,333,333,333,333
571;340;7;7;7;4;3;3;3;4;4;5;5;4;4;4;6;6;7;5;6;5;6;6;6;5;5;6;6;6;6;5;1;3;0;55;5;2;1;1;390,909,090,909,091;7;633,333,333,333,333;5,5;533,333,333,333,333;6;566,666,666,666,667
126;331;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;5;0;51;5;2;1;1;6;6;6;6;6;6;6
80;327;7;7;7;4;2;1;3;6;4;6;2;5;4;2;7;5;7;7;7;7;7;7;7;7;7;7;6;7;7;7;3;6;0;60;5;2;1;1;354,545,454,545,455;7;633,333,333,333,333;6,75;7;7;7
442;313;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;3;2;2;2;2;2;2;2;1;1;1;1;1;1;3;0;36;3;2;1;1;4;4;1;1,5;233,333,333,333,333;2;1
190;309;4;2;4;5;4;2;6;6;6;6;4;5;5;4;3;2;3;3;3;2;2;2;3;6;5;2;1;1;1;1;2;6;0;25;2;2;1;1;481,818,181,818,182;333,333,333,333,333;266,666,666,666,667;3,5;266,666,666,666,667;233,333,333,333,333;1
447;308;5;6;6;4;4;5;5;5;5;5;5;5;4;5;6;5;5;5;6;5;5;5;6;5;6;6;5;5;5;6;4;3;0;51;5;2;1;1;472,727,272,727,273;566,666,666,666,667;533,333,333,333,333;5,5;533,333,333,333,333;533,333,333,333,333;533,333,333,333,333
167;303;4;4;5;4;3;4;4;4;5;4;4;4;3;4;4;3;3;4;3;3;4;4;4;4;4;3;3;5;4;4;3;4;0;43;4;2;1;1;390,909,090,909,091;433,333,333,333,333;333,333,333,333,333;3,5;333,333,333,333,333;4;433,333,333,333,333
462;297;6;6;5;5;5;6;5;5;5;5;5;5;5;5;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;2;3;0;20;2;2;1;1;509,090,909,090,909;566,666,666,666,667;6;5;5;5;5
330;295;7;7;7;3;2;2;4;3;5;4;2;4;4;4;7;5;5;4;4;4;7;7;7;7;7;6;5;6;7;7;3;6;0;47;4;2;1;1;336,363,636,363,636;7;566,666,666,666,667;6,25;4;7;666,666,666,666,667
265;294;5;4;5;6;5;5;6;6;5;5;4;5;6;5;5;4;5;5;6;5;5;5;5;5;4;5;5;5;4;4;4;6;0;38;3;2;1;1;527,272,727,272,727;466,666,666,666,667;466,666,666,666,667;4,75;533,333,333,333,333;5;433,333,333,333,333
408;289;4;5;3;5;3;6;5;3;3;6;3;6;5;3;3;6;2;4;3;6;3;5;3;2;4;3;3;2;6;2;1;5;0;24;2;2;1;1;436,363,636,363,636;4;366,666,666,666,667;3;433,333,333,333,333;366,666,666,666,667;333,333,333,333,333
271;287;4;5;4;5;5;5;4;4;4;5;5;5;5;5;1;1;2;3;3;3;3;3;3;3;6;2;1;1;2;2;1;3;0;34;3;2;1;1;472,727,272,727,273;433,333,333,333,333;133,333,333,333,333;3;3;3;166,666,666,666,667
363;287;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;0;36;3;2;1;1;4;4;4;4;4;4;4
303;286;4;7;7;7;4;4;7;7;7;7;7;7;7;7;1;1;1;1;1;1;4;1;1;1;7;1;1;1;1;1;1;3;0;20;2;2;1;1;645,454,545,454,545;6;1;2,5;1;2;1
557;282;4;4;4;7;7;7;7;7;7;7;7;7;7;7;4;4;4;1;1;1;1;1;1;1;7;1;1;1;1;1;3;6;0;22;2;2;1;1;7;4;4;2,5;1;1;1
224;278;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;2;3;0;36;3;2;1;1;4;4;4;4,25;4;4;4
496;252;5;5;5;3;3;3;3;3;3;3;3;3;3;3;6;6;4;5;5;5;5;5;5;5;5;4;4;4;4;5;3;2;0;24;2;2;1;1;3;5;533,333,333,333,333;4,5;5;5;433,333,333,333,333
30;251;7;7;7;6;5;5;5;5;4;3;6;6;6;6;5;6;6;5;5;5;5;4;5;5;5;5;5;6;5;5;5;4;0;30;2;2;1;1;518,181,818,181,818;7;566,666,666,666,667;5;5;466,666,666,666,667;533,333,333,333,333
152;216;6;6;5;4;4;4;4;4;4;4;4;4;4;4;7;7;7;6;5;6;6;6;5;3;3;4;4;4;4;4;1;3;0;45;4;2;1;1;4;566,666,666,666,667;7;3,5;566,666,666,666,667;566,666,666,666,667;4
116;200;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;3;0;58;5;2;1;1;4;5;4;4;4;4;4
561;7940;5;5;5;3;4;6;3;6;6;6;2;6;6;6;6;4;5;2;2;2;3;5;5;5;5;7;4;5;4;5;4;6;1;35;3;2;1;1;490,909,090,909,091;5;5;5,25;2;433,333,333,333,333;466,666,666,666,667
20;4506;5;4;4;2;2;3;3;5;6;5;3;6;7;4;4;4;4;3;3;3;3;3;3;1;7;1;7;2;1;2;3;3;1;38;3;2;1;1;418,181,818,181,818;433,333,333,333,333;4;4;3;3;166,666,666,666,667
178;3610;2;2;2;6;2;2;2;6;4;6;2;5;1;4;2;2;2;2;2;2;1;1;1;6;6;2;2;2;2;2;4;4;1;25;2;2;1;1;363,636,363,636,364;2;2;4;2;1;2
118;3148;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;4;7;1;1;1;1;1;5;6;1;53;5;2;1;1;5;5;233,333,333,333,333;3,25;1;1;1
359;3060;7;7;7;3;3;3;3;3;3;3;3;3;3;3;6;6;6;6;6;6;5;5;5;6;6;6;6;5;5;5;1;6;1;33;3;2;1;1;3;7;6;6;6;5;5
189;2897;5;4;5;4;3;3;3;4;4;4;2;5;3;3;5;5;5;5;5;3;5;5;5;5;5;5;5;5;4;5;3;6;1;26;2;2;1;1;345,454,545,454,545;466,666,666,666,667;5;5;433,333,333,333,333;5;466,666,666,666,667
223;2660;5;4;4;1;1;1;6;2;5;1;1;7;2;2;5;4;3;1;1;1;4;6;4;7;7;5;7;6;3;4;1;4;1;38;3;2;1;1;263,636,363,636,364;433,333,333,333,333;4;6,5;1;466,666,666,666,667;433,333,333,333,333
431;2303;6;6;5;3;1;1;2;3;3;3;2;3;3;2;5;5;5;5;5;5;4;4;4;4;4;4;4;5;5;5;3;2;1;64;6;2;1;1;236,363,636,363,636;566,666,666,666,667;5;4;5;4;5
218;2148;6;5;6;1;1;1;1;1;2;3;1;2;3;1;7;5;5;5;6;6;7;7;7;7;7;7;7;7;7;7;2;3;1;65;6;2;1;1;154,545,454,545,455;566,666,666,666,667;566,666,666,666,667;7;566,666,666,666,667;7;7
530;1360;6;6;6;2;2;2;2;3;6;6;2;6;6;5;7;7;7;7;7;7;7;7;7;7;4;7;7;7;7;7;4;4;1;40;3;2;1;1;381,818,181,818,182;6;7;6,25;7;7;7
3;1246;4;4;4;3;4;1;2;2;2;2;2;2;2;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;1;3;1;59;5;2;1;1;236,363,636,363,636;4;333,333,333,333,333;4;4;4;4
157;1214;6;6;6;4;3;3;2;5;5;4;3;4;3;5;6;5;5;5;6;5;5;5;6;5;6;4;5;5;5;5;4;4;1;27;2;2;1;1;372,727,272,727,273;6;533,333,333,333,333;5;533,333,333,333,333;533,333,333,333,333;5
407;1180;6;6;6;5;5;4;4;6;6;7;4;6;6;6;5;5;5;6;6;5;4;4;5;4;7;6;2;7;7;4;3;3;1;64;6;2;1;1;536,363,636,363,636;6;5;4,75;566,666,666,666,667;433,333,333,333,333;6
494;1148;5;6;4;4;3;3;4;5;3;4;2;4;6;4;6;5;6;6;6;6;6;4;6;6;6;5;7;6;6;6;4;6;1;30;2;2;1;1;381,818,181,818,182;5;566,666,666,666,667;6;6;533,333,333,333,333;6
422;1044;7;7;7;3;4;3;3;3;3;5;2;5;5;5;6;6;6;6;6;6;6;6;6;6;7;7;6;6;6;6;1;6;1;54;5;2;1;1;372,727,272,727,273;7;6;6,5;6;6;6
144;1009;7;7;7;2;4;2;3;5;5;5;2;4;5;5;6;5;6;4;5;5;6;6;6;5;7;4;4;6;5;4;1;3;1;70;7;2;1;1;381,818,181,818,182;7;566,666,666,666,667;5;466,666,666,666,667;6;5
362;992;6;7;7;5;4;4;3;5;5;6;5;5;5;5;6;6;6;6;6;6;6;6;6;6;7;6;7;6;6;7;1;4;1;77;7;2;1;1;472,727,272,727,273;666,666,666,666,667;6;6,5;6;6;633,333,333,333,333
491;973;3;5;4;3;2;1;3;2;5;3;2;2;4;3;6;6;5;6;6;6;6;6;6;6;7;6;5;6;6;6;1;2;1;65;6;2;1;1;272,727,272,727,273;4;566,666,666,666,667;6;6;6;6
316;965;5;5;5;4;3;3;3;4;5;6;3;5;3;5;6;5;5;6;5;6;6;6;6;6;6;6;6;6;6;6;5;6;1;31;3;2;1;1;4;5;533,333,333,333,333;6;566,666,666,666,667;6;6
438;851;5;5;5;6;3;2;3;5;6;5;2;5;6;3;5;4;4;5;4;5;5;2;5;5;6;5;3;5;5;4;5;3;1;50;4;2;1;1;418,181,818,181,818;5;433,333,333,333,333;4,75;466,666,666,666,667;4;466,666,666,666,667
51;822;6;6;6;5;4;4;3;6;5;6;4;5;5;4;6;6;3;4;5;6;7;6;6;6;7;6;7;6;6;6;1;2;1;54;5;2;1;1;463,636,363,636,364;6;5;6,5;5;633,333,333,333,333;6
427;810;6;6;6;4;3;4;3;5;5;5;3;4;6;3;6;5;5;5;5;5;6;5;5;6;7;5;6;5;6;6;1;3;1;56;5;2;1;1;409,090,909,090,909;6;533,333,333,333,333;6;5;533,333,333,333,333;566,666,666,666,667
296;809;7;7;6;5;5;4;5;7;7;7;6;7;7;6;7;6;7;6;6;7;6;6;7;6;7;6;7;6;6;6;5;3;1;63;6;2;1;1;6;666,666,666,666,667;666,666,666,666,667;6,5;633,333,333,333,333;633,333,333,333,333;6
43;739;6;6;6;4;3;3;2;6;5;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;7;1;7;5;4;4;3;6;1;68;7;2;1;1;409,090,909,090,909;6;4;4,75;4;4;433,333,333,333,333
349;727;4;5;5;2;3;3;4;5;4;5;4;5;4;4;4;5;4;4;3;4;5;4;5;4;6;4;3;5;4;4;1;6;1;37;3;2;1;1;390,909,090,909,091;466,666,666,666,667;433,333,333,333,333;4,25;366,666,666,666,667;466,666,666,666,667;433,333,333,333,333
461;723;7;7;7;4;2;6;5;4;4;5;3;4;5;5;5;6;6;6;6;6;6;7;7;5;5;6;6;6;6;6;3;6;1;65;6;2;1;1;427,272,727,272,727;7;566,666,666,666,667;5,5;6;666,666,666,666,667;6
122;710;7;6;7;3;4;2;1;5;5;5;1;5;4;4;7;7;7;7;7;7;6;7;7;7;7;6;6;7;7;7;1;6;1;62;6;2;1;1;354,545,454,545,455;666,666,666,666,667;7;6,5;7;666,666,666,666,667;7
341;680;1;1;1;6;4;4;4;7;4;7;4;7;7;6;1;1;1;1;1;1;1;1;1;7;7;7;4;1;1;1;1;6;1;22;2;2;1;1;545,454,545,454,545;1;1;6,25;1;1;1
451;670;4;3;3;3;3;2;3;3;7;5;2;6;4;3;6;5;5;6;6;6;6;6;6;4;6;4;5;5;5;5;1;6;1;43;4;2;1;1;372,727,272,727,273;333,333,333,333,333;533,333,333,333,333;4,75;6;6;5
536;662;7;6;6;1;3;2;1;6;6;6;2;2;6;6;7;7;7;7;7;7;7;6;6;7;7;7;7;7;7;7;5;6;1;30;2;2;1;1;372,727,272,727,273;633,333,333,333,333;7;7;7;633,333,333,333,333;7
111;656;4;4;4;5;5;2;5;6;5;6;2;6;6;4;3;3;4;4;4;4;4;4;4;7;7;6;5;5;4;4;3;6;1;36;3;2;1;1;472,727,272,727,273;4;333,333,333,333,333;6,25;4;4;433,333,333,333,333
484;654;7;7;7;5;4;4;4;5;3;5;4;5;6;5;7;7;7;4;5;5;6;6;6;6;6;6;6;6;7;7;1;3;1;59;5;2;1;1;454,545,454,545,455;7;7;6;466,666,666,666,667;6;666,666,666,666,667
350;652;7;7;7;1;4;3;3;7;5;5;3;4;5;4;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;7;3;3;1;60;5;2;1;1;4;7;7;6;633,333,333,333,333;6;633,333,333,333,333
147;641;3;4;4;5;3;3;4;5;4;5;4;6;5;4;3;4;4;3;4;4;3;3;3;4;6;4;3;4;3;3;1;6;1;43;4;2;1;1;436,363,636,363,636;366,666,666,666,667;366,666,666,666,667;4,25;366,666,666,666,667;3;333,333,333,333,333
361;640;7;7;7;5;3;2;2;5;5;6;3;5;3;3;7;6;6;7;7;7;7;7;7;7;7;7;6;7;7;7;3;4;1;29;2;2;1;1;381,818,181,818,182;7;633,333,333,333,333;6,75;7;7;7
191;632;5;5;4;4;4;3;4;6;5;5;4;4;5;5;4;4;4;4;4;4;5;5;5;4;6;5;4;5;4;5;4;5;1;45;4;2;1;1;445,454,545,454,545;466,666,666,666,667;4;4,75;4;5;466,666,666,666,667
466;623;6;6;6;4;4;2;4;7;7;7;4;7;7;4;7;7;7;6;6;6;7;7;6;7;7;7;7;6;6;6;3;4;1;54;5;2;1;1;518,181,818,181,818;6;7;7;6;666,666,666,666,667;6
429;614;7;7;7;4;4;4;4;6;6;6;4;6;6;6;7;7;4;7;7;7;7;7;7;7;7;7;7;7;7;7;4;3;1;62;6;2;1;1;509,090,909,090,909;7;6;7;7;7;7
525;596;5;7;7;4;2;2;3;3;3;3;3;3;4;3;7;4;4;4;1;1;1;7;7;1;1;1;7;1;1;1;1;3;1;56;5;2;1;1;3;633,333,333,333,333;5;2,5;2;5;1
6;581;6;6;6;4;3;3;3;4;3;4;2;3;3;2;7;6;6;6;6;6;6;6;6;6;6;6;4;7;7;7;5;6;1;45;4;2;1;1;309,090,909,090,909;6;633,333,333,333,333;5,5;6;6;7
